57.8;1.00001;2.00002;2
57.9;1.00001;2.00002;2
58;1.00001;2.00002;2
58.1;1.00001;2.00002;2
58.2;1.00001;2.00002;2
58.3;1.00001;2.00002;2
58.4;1.00001;2.00002;2
58.5;1.00001;2.00002;2
58.6;1.00001;2.00002;2
58.7;1.00001;2.00002;2
58.8;1.00001;2.00002;2
58.9;1.00001;2.00002;2
59;1.00001;2.00002;2
59.1;1.00001;2.00002;2
59.2;1.00001;2.00002;2
59.3;1.00001;2.00002;2
59.4;1.00001;2.00002;2
59.5;1.00001;2.00002;2
59.6;1.00001;2.00001;2
59.7;1.00001;2.00001;2
59.8;1.00001;2.00001;2
59.9;1.00001;2.00001;2
60;1.00001;2.00001;2
60.1;1.00001;2.00001;2
60.2;1.00001;2.00001;2
60.3;1.00001;2.00001;2
60.4;1;2.00001;2
60.5;1;2.00001;2
60.6;1;2.00001;2
60.7;1;2.00001;2
60.8;1;2;2
60.9;1;2;2
61;1;2;2
61.1;1;2;2
61.2;1;2;2
61.3;1;2;2
61.4;1;2;2
61.5;0.999999;2;2
61.6;0.999999;2;2
61.7;0.999998;2;2
61.8;0.999998;2;2
61.9;0.999998;2;2
62;0.999997;2;2
62.1;0.999997;2;2
62.2;0.999997;1.99999;2
62.3;0.999996;1.99999;2
62.4;0.999996;1.99999;2
62.5;0.999996;1.99999;2
62.6;0.999996;1.99999;2
62.7;0.999996;1.99999;2
62.8;0.999995;1.99999;2
62.9;0.999995;1.99999;2
63;0.999995;1.99999;2
63.1;0.999995;1.99999;2
63.2;0.999995;1.99999;2
63.3;0.999995;1.99999;2
63.4;0.999995;1.99999;2
63.5;0.999995;1.99999;2
63.6;0.999995;1.99999;2
63.7;0.999995;1.99999;2
63.8;0.999995;1.99999;2
63.9;0.999995;1.99999;2
64;0.999995;1.99999;2
64.1;0.999995;1.99999;2
64.2;0.999996;1.99999;2
64.3;0.999996;1.99999;2
64.4;0.999996;1.99999;2
64.5;0.999996;1.99999;2
64.6;0.999996;1.99999;2
64.7;0.999996;1.99999;2
64.8;0.999997;1.99999;2
64.9;0.999997;1.99999;2
65;0.999997;1.99999;2
65.1;0.999997;2;2
65.2;0.999997;2;2
65.3;0.999997;2;2
65.4;0.999998;2;2
65.5;0.999998;2;2
65.6;0.999998;2;2
65.7;0.999998;2;2
65.8;0.999998;2;2
65.9;0.999999;2;2
66;0.999999;2;2
66.1;0.999999;2;2
66.2;0.999999;2;2
66.3;0.999999;2;2
66.4;1;2;2
66.5;1;2;2
66.6;1;2;2
66.7;1;2;2
66.8;1;2;2
66.9;1;2;2
67;1;2;2
67.1;1;2;2
67.2;1;2;2
67.3;1;2;2
67.4;1;2;2
67.5;1;2;2
67.6;1;2;2
67.7;1;2;2
67.8;1;2;2
67.9;1;2;2
68;1;2;2
68.1;1;2;2
68.2;1;2;2
68.3;1;2;2
68.4;1;2;2
68.5;1;2;2
68.6;1;2;2
68.7;1;2;2
68.8;1;2;2
68.9;1;2;2
69;1;2;2
